Id,LotFrontage,LotArea,Alley,LotShape,LandContour,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_NA,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,MiscFeature_NA,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
109,0.2191780821917808,0.709833933596773,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.4444444444444445,0.75,0.3405797101449277,0.9166666666666643,0.6931471805599453,0.33333333333333337,0.5,0.6000000000000001,1.0116009116784799,0.25,0.16666666666666666,0.0,0.7731898882334818,0.6931471805599453,0.33946917808219174,0.1297872340425532,0.5,0.15213400642496558,0.25181598062953997,0.6931471805599453,0.22287113790504898,0.0,0.6931471805599453,0.6666666666666666,0.0,0.375,0.8472978603872036,0.0,0.41666666666666663,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.8157495026522776,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6363636363636364,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
110,0.2876712328767123,0.7172781736415996,0.6931471805599453,0.3333333333333333,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5555555555555556,0.625,0.7608695652173925,0.45000000000000284,0.832909122935104,0.33333333333333337,0.5,0.8,1.0116009116784799,0.25,0.6666666666666666,0.12491141034727145,0.7731898882334818,0.6931471805599453,0.48758561643835613,0.30180032733224227,1.0,0.3464892152363469,0.0,0.6931471805599453,0.2844762622456669,0.0,0.6931471805599453,0.6666666666666666,0.0,0.375,0.8472978603872036,0.33333333333333337,0.41666666666666663,1.0986122886681098,0.3333333333333333,0.6000000000000001,0.8333333333333333,1.0931246221153883,0.6666666666666666,0.5,0.385049365303244,0.9555114450274363,0.9555114450274363,1.0986122886681098,0.0,0.7988732601041311,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.75,0.6931471805599453,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
111,0.18493150684931503,0.7121869973944883,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5555555555555556,0.375,0.5942028985507246,0.36666666666666714,0.6931471805599453,0.33333333333333337,0.5,0.6000000000000001,0.9162907318741551,0.25,0.5,0.07866761162296244,0.7731898882334818,0.6931471805599453,0.23544520547945205,0.16268412438625207,0.75,0.20238641578705827,0.30944309927360775,0.6931471805599453,0.28654860587792014,0.0,0.6931471805599453,0.6666666666666666,0.0,0.5,0.8472978603872036,0.33333333333333337,0.41666666666666663,1.0986122886681098,0.0,0.0,0.8333333333333333,1.0892819977229335,0.3333333333333333,0.25,0.22919605077574048,0.9555114450274363,0.9555114450274363,1.0986122886681098,0.21236872812135354,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.8181818181818182,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
112,0.16712328767123286,0.7081086648896098,0.6931471805599453,0.3333333333333333,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6666666666666665,0.5,0.9275362318840585,0.8333333333333357,0.6931471805599453,0.33333333333333337,0.5,0.8,1.0116009116784799,0.25,1.0,0.04429482636428066,0.7731898882334818,0.6931471805599453,0.05736301369863013,0.06284779050736498,1.0,0.10096374483708123,0.31767554479418886,0.6931471805599453,0.20648078372268275,0.0,0.6931471805599453,0.6666666666666666,0.5,0.375,0.8472978603872036,0.33333333333333337,0.41666666666666663,1.0986122886681098,0.3333333333333333,0.6000000000000001,0.5,1.0969525372497453,1.0,0.5,0.2820874471086037,0.9555114450274363,0.9555114450274363,1.0986122886681098,0.2100350058343057,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.2727272727272727,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
113,0.1917808219178082,0.7131953969894905,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6666666666666665,0.5,0.9782608695652169,0.9500000000000028,0.7596369218287782,0.6666666666666666,0.5,1.0,1.0116009116784799,0.75,1.0,0.17434443656980866,0.7731898882334818,0.6931471805599453,0.11986301369863013,0.20687397708674307,1.0,0.2175309775126205,0.6847457627118644,0.6931471805599453,0.44498869630746046,0.3333333333333333,0.6931471805599453,0.6666666666666666,0.5,0.5,0.8472978603872036,0.9999999999999999,0.6666666666666666,1.0986122886681098,0.3333333333333333,0.8,0.5,1.0981146524299228,1.0,0.75,0.5585331452750353,0.9555114450274363,0.9555114450274363,1.0986122886681098,0.14002333722287047,0.8486028325154988,0.6931471805599453,0.6931471805599453,0.8544153281560676,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.8181818181818182,0.25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
114,0.1452054794520548,0.7381586621684738,0.6931471805599453,0.0,0.8472978603872036,0.6931471805599453,0.6931471805599453,0.5555555555555556,0.5,0.5869565217391308,0.04999999999999716,0.7490548124982412,0.33333333333333337,0.75,0.8,1.0116009116784799,0.5,0.8333333333333333,0.006201275690999292,0.9162907318741551,0.9514849799959477,0.3874143835616438,0.29607201309328973,0.5,0.4417163836622304,0.0,0.6931471805599453,0.3626601356443105,0.3333333333333333,0.6931471805599453,0.6666666666666666,0.0,0.375,0.8472978603872036,0.6666666666666666,0.41666666666666663,1.0986122886681098,0.6666666666666666,0.8,0.6666666666666666,1.0891145916791847,0.3333333333333333,0.5,0.31734837799717913,0.9555114450274363,0.9555114450274363,1.0986122886681098,0.19369894982497082,0.7972271691974624,0.8534898306351247,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.75,0.6931471805599453,0.8181818181818182,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115,0.136986301369863,0.7069775746492419,0.6931471805599453,0.3333333333333333,0.6931471805599453,0.6931471805599453,0.9162907318741551,0.5555555555555556,0.875,0.5289855072463769,0.8666666666666671,0.6931471805599453,0.33333333333333337,0.5,0.6000000000000001,1.0116009116784799,0.25,0.8333333333333333,0.13713678242381291,0.8472978603872036,0.742776948227532,0.04452054794520548,0.16824877250409168,1.0,0.2528682882055989,0.42808716707021793,0.6931471805599453,0.3741522230595328,0.3333333333333333,0.6931471805599453,0.6666666666666666,0.5,0.375,0.8472978603872036,0.6666666666666666,0.5833333333333334,1.0986122886681098,0.3333333333333333,0.6000000000000001,0.16666666666666666,1.087774333478895,0.3333333333333333,0.25,0.12693935119887165,0.9555114450274363,0.9555114450274363,1.0986122886681098,0.2613768961493582,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.75,0.6931471805599453,0.5454545454545454,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
116,0.04452054794520548,0.6976475437535646,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5555555555555556,0.5,0.9202898550724647,0.8166666666666629,0.9953329392141079,0.33333333333333337,0.5,0.8,1.0116009116784799,0.25,1.0,0.07423812898653437,0.7731898882334818,0.6931471805599453,0.1327054794520548,0.1193126022913257,0.75,0.0906379072969252,0.3530266343825666,0.6931471805599453,0.21175584024114547,0.0,0.6931471805599453,0.6666666666666666,0.5,0.25,0.8472978603872036,0.33333333333333337,0.24999999999999997,1.0986122886681098,0.3333333333333333,0.4,0.16666666666666666,1.0967864104946494,0.3333333333333333,0.5,0.31029619181946405,0.9555114450274363,0.9555114450274363,1.0986122886681098,0.0,0.7219780062776545,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.4545454545454545,0.25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
117,0.23013698630136986,0.7169701468020407,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.4444444444444445,0.5,0.6521739130434785,0.20000000000000284,0.728755608027313,0.33333333333333337,0.5,0.6000000000000001,1.0116009116784799,0.25,0.3333333333333333,0.030120481927710843,0.9808292530117262,0.8979415932059586,0.10787671232876711,0.17872340425531916,0.5,0.1739329967875172,0.0,0.6931471805599453,0.14280331574981162,0.0,0.9162907318741551,0.3333333333333333,0.0,0.375,0.8472978603872036,0.33333333333333337,0.33333333333333337,1.0986122886681098,0.3333333333333333,0.2,0.8333333333333333,1.0906202381367718,0.3333333333333333,0.25,0.20310296191819463,0.9555114450274363,0.9555114450274363,1.0986122886681098,0.0,0.7112636180652481,0.8157495026522776,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.7272727272727273,0.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
118,0.1815068493150685,0.7099166716756421,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.4444444444444445,0.5,0.9710144927536231,0.9500000000000028,0.6931471805599453,0.33333333333333337,0.5,0.8,1.0116009116784799,0.25,0.16666666666666666,0.0,0.7731898882334818,0.6931471805599453,0.4815924657534246,0.18412438625204583,0.75,0.1815052776502983,0.0,0.6931471805599453,0.1490203466465712,0.0,0.6931471805599453,0.3333333333333333,0.5,0.25,0.8472978603872036,0.33333333333333337,0.24999999999999997,1.0986122886681098,0.0,0.0,0.8333333333333333,1.0981146524299228,0.3333333333333333,0.5,0.3032440056417489,0.9555114450274363,0.9555114450274363,1.0986122886681098,0.09334889148191364,0.7500008557109594,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.2727272727272727,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
119,0.2363013698630137,0.7187029886852144,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6666666666666665,0.5,0.8550724637681171,0.6666666666666643,0.6931471805599453,0.33333333333333337,0.5,0.8,1.0116009116784799,0.5,1.0,0.26045357902197025,0.7731898882334818,0.6931471805599453,0.08690068493150685,0.27381342062193126,0.75,0.3132170720513997,0.7375302663438257,0.6931471805599453,0.5440844009042953,0.3333333333333333,0.6931471805599453,1.0,0.0,0.625,0.8472978603872036,0.6666666666666666,0.75,1.0986122886681098,0.6666666666666666,0.6000000000000001,0.8333333333333333,1.0952900264761318,0.3333333333333333,0.75,0.41889985895627646,0.9555114450274363,0.9555114450274363,1.0986122886681098,0.42823803967327884,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.36363636363636365,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
120,0.1506849315068493,0.7097442929522658,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5555555555555556,0.5,0.9637681159420293,0.93333333333333,0.6931471805599453,0.6666666666666666,0.5,0.8,1.0116009116784799,0.25,0.16666666666666666,0.0,0.7731898882334818,0.6931471805599453,0.3116438356164383,0.11914893617021277,1.0,0.09040844424047728,0.3525423728813559,0.6931471805599453,0.2113790504898267,0.0,0.6931471805599453,0.6666666666666666,0.5,0.375,0.8472978603872036,0.6666666666666666,0.5,1.0986122886681098,0.3333333333333333,0.8,0.8333333333333333,1.0977827573057344,1.0,0.5,0.2750352609308886,0.9555114450274363,0.9555114450274363,1.0986122886681098,0.0,0.7148478512930633,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.5454545454545454,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
121,0.2815068493150685,0.739170237308356,0.6931471805599453,0.3333333333333333,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.5555555555555556,0.5,0.7028985507246386,0.3166666666666629,0.6931471805599453,0.33333333333333337,0.5,0.6000000000000001,1.0116009116784799,1.0,0.8333333333333333,0.166194188518781,0.7731898882334818,0.6931471805599453,0.0,0.153518821603928,1.0,0.15006883891693437,0.0,0.6931471805599453,0.12321024868123587,0.3333333333333333,0.6931471805599453,0.3333333333333333,0.0,0.125,0.8472978603872036,0.33333333333333337,0.16666666666666666,1.0986122886681098,0.6666666666666666,0.6000000000000001,0.8333333333333333,1.091789731211341,0.3333333333333333,0.5,0.38081805359661497,0.9555114450274363,0.9555114450274363,1.0986122886681098,0.0,0.8054306606502902,0.6931471805599453,0.813551449696203,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.8181818181818182,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
122,0.09931506849315068,0.7042101144092526,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.3333333333333333,0.5,0.4855072463768124,0.0,0.6931471805599453,0.33333333333333337,0.5,0.6000000000000001,1.0116009116784799,0.25,0.16666666666666666,0.0,0.7731898882334818,0.6931471805599453,0.3133561643835616,0.1198036006546645,0.75,0.1005048187241854,0.16997578692493948,0.6931471805599453,0.14864355689525244,0.0,0.6931471805599453,0.3333333333333333,0.0,0.375,0.8472978603872036,0.33333333333333337,0.16666666666666666,1.0986122886681098,0.0,0.0,0.16666666666666666,1.0934580665999716,0.3333333333333333,0.25,0.1861777150916784,0.9555114450274363,0.9555114450274363,0.9162907318741551,0.0,0.6931471805599453,0.8125392270220294,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.75,0.6931471805599453,0.4545454545454545,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
123,0.18493150684931503,0.7120471162473725,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5555555555555556,0.75,0.6231884057971016,0.13333333333333286,0.7344690501218515,0.33333333333333337,0.75,0.6000000000000001,1.0116009116784799,0.25,0.6666666666666666,0.1009922041105599,0.7731898882334818,0.6931471805599453,0.21832191780821916,0.176759410801964,0.75,0.17117944011014227,0.0,0.6931471805599453,0.14054257724189903,0.0,0.6931471805599453,0.3333333333333333,0.0,0.375,0.8472978603872036,0.33333333333333337,0.24999999999999997,1.0986122886681098,0.0,0.0,0.8333333333333333,1.0899513417907616,0.3333333333333333,0.25,0.20310296191819463,0.9555114450274363,0.9555114450274363,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.8201468713212527,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.4545454545454545,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
